# wavelength_nm, intensity_arb  (synthetic: T_peak=5500K, sigma=10um, R=15um, 2%% noise)
500,2107.65
501.003,2101.49
502.005,2138.75
503.008,2120.75
504.01,2098.16
505.013,2140.77
506.015,2185.43
507.018,2174.75
508.02,2108.61
509.023,2088.82
510.025,2120.6
511.028,2153.41
512.03,2055.61
513.033,2150.59
514.035,2110.25
515.038,2136.52
516.04,2148.68
517.043,2162.57
518.045,2198.26
519.048,2229.78
520.05,2182.5
521.053,2251.87
522.055,2166.56
523.058,2215
524.06,2243.06
525.063,2211.08
526.065,2177.7
527.068,2173.35
528.07,2197.42
529.073,2231.02
530.075,2179.79
531.078,2218.82
532.08,2224.43
533.083,2259.07
534.085,2247.81
535.088,2257.41
536.09,2215.36
537.093,2242.08
538.095,2286.35
539.098,2321.5
540.1,2200.4
541.103,2328.72
542.105,2324.2
543.108,2301.64
544.11,2281.15
545.113,2257.76
546.115,2341.21
547.118,2366.97
548.12,2362.61
549.123,2343.21
550.125,2302.19
551.128,2233.19
552.13,2290.91
553.133,2323.8
554.135,2237.05
555.138,2316.88
556.14,2320.97
557.143,2335.67
558.145,2251.38
559.148,2277.8
560.15,2290.49
561.153,2258.83
562.155,2395.72
563.158,2294.4
564.16,2334.82
565.163,2309.69
566.165,2397.38
567.168,2387.27
568.17,2357.37
569.173,2227.2
570.175,2334.26
571.178,2365.67
572.18,2382.54
573.183,2308.61
574.185,2424.56
575.188,2279.27
576.19,2311.85
577.193,2388.41
578.195,2348.55
579.198,2441.93
580.201,2358.37
581.203,2321.32
582.206,2334.88
583.208,2302.79
584.211,2295.45
585.213,2386.81
586.216,2385.93
587.218,2421
588.221,2325.62
589.223,2442.39
590.226,2350.28
591.228,2439.6
592.231,2345.87
593.233,2332.72
594.236,2380.54
595.238,2418.73
596.241,2378.58
597.243,2344.24
598.246,2309.4
599.248,2307.52
600.251,2398.93
601.253,2423.03
602.256,2369.11
603.258,2326.72
604.261,2420.21
605.263,2318.57
606.266,2346.36
607.268,2410.66
608.271,2274.64
609.273,2400.96
610.276,2355.51
611.278,2389.1
612.281,2380.91
613.283,2394.77
