# wavelength_nm, intensity_arb  (synthetic: T_peak=5500K, sigma=10um, R=10um -> R/sigma=1.0, 0.05%% noise)
500,2057.329
500.66778,2060.4946
501.33556,2062.7434
502.00334,2064.9258
502.67112,2068.1753
503.3389,2070.3986
504.00668,2074.2485
504.67446,2078.3186
505.34224,2079.1362
506.01002,2081.7035
506.6778,2085.5421
507.34558,2088.0663
508.01336,2090.4468
508.68114,2091.9862
509.34891,2095.5332
510.01669,2098.8776
510.68447,2099.3013
511.35225,2102.7775
512.02003,2103.7832
512.68781,2106.9325
513.35559,2108.8357
514.02337,2112.9993
514.69115,2114.356
515.35893,2118.4139
516.02671,2120.7035
516.69449,2122.7304
517.36227,2122.6268
518.03005,2127.0815
518.69783,2129.9373
519.36561,2132.425
520.03339,2132.9674
520.70117,2136.3675
521.36895,2138.0898
522.03673,2140.51
522.70451,2144.7339
523.37229,2144.9324
524.04007,2147.9471
524.70785,2151.0973
525.37563,2151.6643
526.04341,2154.2991
526.71119,2156.6471
527.37896,2158.6869
528.04674,2159.366
528.71452,2162.8248
529.3823,2166.2477
530.05008,2165.1169
530.71786,2169.7227
531.38564,2170.8997
532.05342,2172.0344
532.7212,2176.8492
533.38898,2177.4283
534.05676,2177.1989
534.72454,2180.4748
535.39232,2182.893
536.0601,2183.9098
536.72788,2186.6966
537.39566,2187.6937
538.06344,2190.2953
538.73122,2192.9214
539.399,2192.367
540.06678,2195.0757
540.73456,2196.071
541.40234,2198.4292
542.07012,2198.6751
542.7379,2201.0175
543.40568,2203.0957
544.07346,2205.9417
544.74124,2207.836
545.40902,2206.7154
546.07679,2208.8855
546.74457,2212.0482
547.41235,2210.6806
548.08013,2213.9072
548.74791,2215.83
549.41569,2218.8321
550.08347,2219.6867
550.75125,2220.025
551.41903,2221.4283
552.08681,2222.9921
552.75459,2226.3804
553.42237,2225.608
554.09015,2227.1281
554.75793,2229.2244
555.42571,2230.0452
556.09349,2231.2914
556.76127,2231.5829
557.42905,2234.1123
558.09683,2234.9113
558.76461,2237.9768
559.43239,2238.6525
560.10017,2239.1274
560.76795,2241.1195
561.43573,2241.19
562.10351,2243.9346
562.77129,2243.9164
563.43907,2245.7289
564.10684,2244.7597
564.77462,2247.7185
565.4424,2246.5345
566.11018,2247.2307
566.77796,2250.249
567.44574,2250.6343
568.11352,2252.8723
568.7813,2256.2413
569.44908,2253.7828
570.11686,2255.0098
570.78464,2256.9227
571.45242,2258.2094
572.1202,2258.4001
572.78798,2259.2976
573.45576,2261.2399
574.12354,2261.9341
574.79132,2261.0621
575.4591,2263.0116
576.12688,2263.9958
576.79466,2263.6013
577.46244,2265.9142
578.13022,2265.4571
578.798,2268.3258
579.46578,2268.2221
580.13356,2268.8696
580.80134,2268.8476
581.46912,2270.1188
582.13689,2268.7055
582.80467,2270.3947
583.47245,2272.7833
584.14023,2270.6286
584.80801,2274.6725
585.47579,2272.3722
586.14357,2275.852
586.81135,2274.6482
587.47913,2277.1016
588.14691,2276.9546
588.81469,2275.6319
589.48247,2279.3669
590.15025,2280.1348
590.81803,2278.9515
591.48581,2279.2344
592.15359,2279.8706
592.82137,2279.4333
593.48915,2282.2768
594.15693,2280.8693
594.82471,2281.8813
595.49249,2281.4718
596.16027,2282.0864
596.82805,2281.7526
597.49583,2285.0433
598.16361,2283.8154
598.83139,2285.4645
599.49917,2284.7331
600.16694,2284.2678
600.83472,2285.0179
601.5025,2285.0678
602.17028,2286.0209
602.83806,2285.8734
603.50584,2286.2371
604.17362,2285.2684
604.8414,2286.1737
605.50918,2289.2269
606.17696,2286.7935
606.84474,2286.5687
607.51252,2288.3608
608.1803,2289.7728
608.84808,2286.6743
609.51586,2288.262
610.18364,2287.9275
610.85142,2286.7732
611.5192,2289.7548
612.18698,2288.9998
612.85476,2289.209
613.52254,2288.3545
614.19032,2289.8123
614.8581,2288.7384
615.52588,2289.244
616.19366,2288.1788
616.86144,2288.0832
617.52922,2291.02
618.19699,2288.9147
618.86477,2289.8212
619.53255,2289.429
620.20033,2288.9313
620.86811,2288.8117
621.53589,2290.0597
622.20367,2288.9266
622.87145,2289.0209
623.53923,2289.1303
624.20701,2290.3506
624.87479,2289.6707
625.54257,2289.2062
626.21035,2287.9887
626.87813,2286.9062
627.54591,2289.4167
628.21369,2289.2676
628.88147,2287.8214
629.54925,2288.4118
630.21703,2288.4842
630.88481,2288.3286
631.55259,2288.2083
632.22037,2286.3995
632.88815,2288.4076
633.55593,2284.9947
634.22371,2287.1384
634.89149,2286.4409
635.55927,2286.5871
636.22705,2287.4376
636.89482,2286.6778
637.5626,2283.3546
638.23038,2282.4045
638.89816,2284.9263
639.56594,2282.4842
640.23372,2283.2686
640.9015,2283.8707
641.56928,2280.6554
642.23706,2279.7329
642.90484,2282.0354
643.57262,2281.3792
644.2404,2280.6274
644.90818,2280.5208
645.57596,2279.0552
646.24374,2277.8606
646.91152,2278.9355
647.5793,2277.5483
648.24708,2276.3036
648.91486,2278.2622
649.58264,2277.1175
650.25042,2277.1418
650.9182,2275.0352
651.58598,2274.885
652.25376,2273.9605
652.92154,2273.5425
653.58932,2274.2176
654.2571,2272.5407
654.92487,2273.2615
655.59265,2272.6599
656.26043,2273.9819
656.92821,2269.4989
657.59599,2271.4782
658.26377,2269.7494
658.93155,2269.2069
659.59933,2266.9412
660.26711,2267.418
660.93489,2268.1277
661.60267,2266.5283
662.27045,2266.0414
662.93823,2264.9395
663.60601,2265.8867
664.27379,2263.8571
664.94157,2260.6849
665.60935,2261.677
666.27713,2259.51
666.94491,2257.3288
667.61269,2259.6653
668.28047,2261.0225
668.94825,2258.8124
669.61603,2256.6704
670.28381,2256.1593
670.95159,2257.7153
671.61937,2255.8282
672.28715,2254.9071
672.95492,2253.9873
673.6227,2253.2775
674.29048,2253.32
674.95826,2252.2059
675.62604,2250.9896
676.29382,2248.7289
676.9616,2249.6243
677.62938,2247.4202
678.29716,2248.5506
678.96494,2245.0184
679.63272,2245.4085
680.3005,2244.6642
680.96828,2242.2883
681.63606,2244.7999
682.30384,2243.593
682.97162,2240.5162
683.6394,2240.9724
684.30718,2239.5971
684.97496,2235.3061
685.64274,2237.5618
686.31052,2236.2566
686.9783,2235.4546
687.64608,2233.1878
688.31386,2233.1124
688.98164,2232.2294
689.64942,2232.7623
690.3172,2230.8111
690.98497,2229.4265
691.65275,2230.1239
692.32053,2226.7828
692.98831,2225.9418
693.65609,2223.3213
694.32387,2226.0486
694.99165,2224.3296
695.65943,2223.2238
696.32721,2221.8889
696.99499,2220.2027
697.66277,2219.2475
698.33055,2217.6504
698.99833,2216.6193
699.66611,2215.8138
700.33389,2216.3301
701.00167,2214.1671
701.66945,2212.3773
702.33723,2210.6849
703.00501,2209.5013
703.67279,2210.8445
704.34057,2208.4989
705.00835,2206.8731
705.67613,2205.2699
706.34391,2203.2764
707.01169,2203.2663
707.67947,2203.1372
708.34725,2200.5726
709.01503,2199.5782
709.6828,2198.4028
710.35058,2197.5782
711.01836,2194.5146
711.68614,2194.8061
712.35392,2192.9221
713.0217,2193.6183
713.68948,2190.5878
714.35726,2190.8421
715.02504,2190.6512
715.69282,2187.4068
716.3606,2185.8538
717.02838,2185.4768
717.69616,2184.0162
718.36394,2181.6795
719.03172,2182.0069
719.6995,2182.4362
720.36728,2178.6875
721.03506,2177.4722
721.70284,2175.2753
722.37062,2175.4736
723.0384,2172.4802
723.70618,2171.3371
724.37396,2172.6277
725.04174,2168.95
725.70952,2169.7939
726.3773,2168.9573
727.04508,2166.2654
727.71285,2165.2578
728.38063,2165.4399
729.04841,2161.7802
729.71619,2160.0121
730.38397,2157.8468
731.05175,2158.0032
731.71953,2158.199
732.38731,2156.2792
733.05509,2152.867
733.72287,2151.5929
734.39065,2150.5986
735.05843,2150.0779
735.72621,2148.1616
736.39399,2147.2263
737.06177,2145.9239
737.72955,2143.8904
738.39733,2142.7685
739.06511,2141.6292
739.73289,2139.9103
740.40067,2139.1264
741.06845,2139.1709
741.73623,2136.3833
742.40401,2134.386
743.07179,2131.0995
743.73957,2131.8782
744.40735,2127.9545
745.07513,2127.087
745.7429,2128.0505
746.41068,2126.4431
747.07846,2124.0802
747.74624,2120.9675
748.41402,2120.9277
749.0818,2119.1375
749.74958,2119.0628
750.41736,2119.3056
751.08514,2115.6692
751.75292,2113.1361
752.4207,2111.2398
753.08848,2110.9296
753.75626,2109.3113
754.42404,2106.7894
755.09182,2106.6274
755.7596,2103.7917
756.42738,2104.6673
757.09516,2103.1055
757.76294,2101.6155
758.43072,2098.4628
759.0985,2097.9806
759.76628,2095.7798
760.43406,2093.9849
761.10184,2092.5077
761.76962,2089.9706
762.4374,2088.2849
763.10518,2089.0835
763.77295,2086.5119
764.44073,2085.3911
765.10851,2084.66
765.77629,2080.2598
766.44407,2079.6929
767.11185,2079.1323
767.77963,2077.7957
768.44741,2075.4323
769.11519,2075.3233
769.78297,2072.9031
770.45075,2069.8548
771.11853,2068.5714
771.78631,2068.7877
772.45409,2066.8515
773.12187,2062.8262
773.78965,2064.5887
774.45743,2062.2236
775.12521,2061.3968
775.79299,2058.0214
776.46077,2056.5127
777.12855,2054.0569
777.79633,2056.2143
778.46411,2051.8217
779.13189,2052.0188
779.79967,2048.1152
780.46745,2047.3303
781.13523,2043.8349
781.80301,2043.5322
782.47078,2043.3047
783.13856,2039.3971
783.80634,2040.139
784.47412,2037.7585
785.1419,2034.719
785.80968,2033.6358
786.47746,2032.0412
787.14524,2030.8169
787.81302,2028.6803
788.4808,2026.7404
789.14858,2025.623
789.81636,2023.2423
790.48414,2021.3254
791.15192,2020.9265
791.8197,2020.21
792.48748,2016.1169
793.15526,2016.0023
793.82304,2013.681
794.49082,2011.687
795.1586,2011.8611
795.82638,2008.8129
796.49416,2009.166
797.16194,2005.2062
797.82972,2004.7
798.4975,2002.4075
799.16528,2000.2011
799.83306,1999.8613
800.50083,1997.4355
801.16861,1996.5068
801.83639,1994.1703
802.50417,1991.4465
803.17195,1990.7356
803.83973,1989.1959
804.50751,1988.4019
805.17529,1984.8531
805.84307,1984.0155
806.51085,1980.6478
807.17863,1981.2978
807.84641,1977.879
808.51419,1975.458
809.18197,1975.4784
809.84975,1974.9195
810.51753,1970.6149
811.18531,1969.3343
811.85309,1967.9612
812.52087,1965.8669
813.18865,1965.634
813.85643,1962.7504
814.52421,1961.1157
815.19199,1960.6739
815.85977,1957.6398
816.52755,1957.0789
817.19533,1953.9804
817.86311,1952.0192
818.53088,1949.6836
819.19866,1951.5592
819.86644,1947.7017
820.53422,1946.5185
821.202,1944.5171
821.86978,1942.9675
822.53756,1941.1238
823.20534,1941.1882
823.87312,1936.5923
824.5409,1934.3511
825.20868,1933.1384
825.87646,1931.0848
826.54424,1931.3515
827.21202,1929.6766
827.8798,1926.2129
828.54758,1924.0532
829.21536,1923.302
829.88314,1923.2304
830.55092,1917.436
831.2187,1918.8963
831.88648,1915.6074
832.55426,1915.8805
833.22204,1912.0984
833.88982,1911.1009
834.5576,1908.1785
835.22538,1906.9266
835.89316,1907.4208
836.56093,1905.1216
837.22871,1902.1975
837.89649,1899.9909
838.56427,1897.2572
839.23205,1896.9186
839.89983,1895.4985
840.56761,1893.6832
841.23539,1891.9081
841.90317,1889.1699
842.57095,1888.4
843.23873,1886.6578
843.90651,1886.1415
844.57429,1884.913
845.24207,1881.2559
845.90985,1878.8933
846.57763,1877.7805
847.24541,1875.4988
847.91319,1873.5996
848.58097,1872.4665
849.24875,1869.7708
